1.59	0.337	0.103	-0.600137	0	1.10466	0.769158	0	1.43881	0	0	-3.30597	
1.6	0.337	0.103	-0.592445	0	1.11807	0.769158	0	1.34071	0	0	-3.30597	
1.61	0.337	0.103	-0.584754	0	1.13049	0.769158	0	1.24261	0	0	-3.30597	
1.62	0.337	0.103	-0.577062	0	1.14194	0.769158	0	1.14451	0	0	-3.30597	
1.63	0.337	0.103	-0.56937	0	1.1524	0.769158	0	1.04641	0	0	-3.30597	
1.64	0.337	0.103	-0.561679	0	1.16189	0.769158	0	0.948314	0	0	-3.30597	
1.65	0.337	0.103	-0.553987	0	1.17039	0.769158	0	0.850214	0	0	-3.30597	
1.66	0.337	0.103	-0.546296	0	1.17791	0.769158	0	0.752114	0	0	-3.30597	
1.67	0.337	0.103	-0.538604	0	1.18445	0.769158	0	0.654014	0	0	-3.30597	
1.68	0.337	0.103	-0.530913	0	1.19001	0.769158	0	0.555914	0	0	-3.30597	
1.69	0.337	0.103	-0.523221	0	1.19459	0.769158	0	0.457814	0	0	-3.30597	
1.7	0.337	0.103	-0.515529	0	1.19818	0.769158	0	0.359714	0	0	-3.30597	
1.71	0.337	0.103	-0.507838	0	1.2008	0.769158	0	0.261614	0	0	-3.30597	
1.72	0.337	0.103	-0.500146	0	1.20244	0.769158	0	0.163514	0	0	-3.30597	
1.73	0.337	0.103	-0.492455	0	1.20309	0.769158	0	0.0654139	0	0	-3.30597	
1.74	0.337	0.103	-0.484763	0	1.20276	0.769158	0	-0.0326861	0	0	-3.30597	
1.75	0.337	0.103	-0.477071	0	1.20146	0.769158	0	-0.130786	0	0	-3.30597	
1.76	0.337	0.103	-0.46938	0	1.19917	0.769158	0	-0.228886	0	0	-3.30597	
1.77	0.337	0.103	-0.461688	0	1.1959	0.769158	0	-0.326986	0	0	-3.30597	
1.78	0.337	0.103	-0.453997	0	1.19165	0.769158	0	-0.425086	0	0	-3.30597	
1.79	0.337	0.103	-0.446305	0	1.18641	0.769158	0	-0.523186	0	0	-3.30597	
1.8	0.337	0.103	-0.438614	0	1.1802	0.769158	0	-0.621286	0	0	-3.30597	
1.81	0.337	0.103	-0.430922	0	1.17301	0.769158	0	-0.719386	0	0	-3.30597	
1.82	0.337	0.103	-0.42323	0	1.16483	0.769158	0	-0.817486	0	0	-3.30597	
1.83	0.337	0.103	-0.415539	0	1.15568	0.769158	0	-0.915586	0	0	-3.30597	
1.84	0.337	0.103	-0.407847	0	1.14554	0.769158	0	-1.01369	0	0	-3.30597	
1.85	0.337	0.103	-0.400156	0	1.13442	0.769158	0	-1.11179	0	0	-3.30597	
1.86	0.337	0.103	-0.392464	0	1.12232	0.769158	0	-1.20989	0	0	-3.30597	
1.87	0.337	0.103	-0.384772	0	1.10924	0.769158	0	-1.30799	0	0	-3.30597	
1.88	0.337	0.103	-0.377081	0	1.09518	0.769158	0	-1.40609	0	0	-3.30597	
1.89	0.337	0.103	-0.369389	0	1.08014	0.769158	0	-1.50419	0	0	-3.30597	
1.9	0.337	0.103	-0.361698	0	1.06412	0.769158	0	-1.60229	0	0	-3.30597	
1.91	0.337	0.103	-0.354006	0	1.04711	0.769158	0	-1.70039	0	0	-3.30597	
1.92	0.337	0.103	-0.346315	0	1.02913	0.769158	0	-1.79849	0	0	-3.30597	
1.93	0.337	0.103	-0.338623	0	1.01016	0.769158	0	-1.89659	0	0	-3.30597	
1.94	0.337	0.103	-0.330931	0	0.990216	0.769158	0	-1.99469	0	0	-3.30597	
1.95	0.337	0.103	-0.32324	0	0.969288	0.769158	0	-2.09279	0	0	-3.30597	
1.96	0.337	0.103	-0.315548	0	0.947379	0.769158	0	-2.19089	0	0	-3.30597	
